Dia,Mes,Ano,Caudal_Diario
2,ENE,1972,53.6
3,ENE,1972,57.5
4,ENE,1972,62.6
5,ENE,1972,63.5
6,ENE,1972,66
7,ENE,1972,63.4
8,ENE,1972,70.9
9,ENE,1972,87.4
10,ENE,1972,81
11,ENE,1972,71.8
12,ENE,1972,139
13,ENE,1972,174
14,ENE,1972,87
15,ENE,1972,77.8
16,ENE,1972,106
17,ENE,1972,80.2
18,ENE,1972,70.9
19,ENE,1972,71.9
20,ENE,1972,64.6
21,ENE,1972,62
22,ENE,1972,76.6
23,ENE,1972,70.5
24,ENE,1972,62
25,ENE,1972,64.8
26,ENE,1972,58.2
27,ENE,1972,56.2
28,ENE,1972,56.4
29,ENE,1972,51.8
30,ENE,1972,50.6
31,ENE,1972,49.2
1,FEB,1972,50.3
2,FEB,1972,47
3,FEB,1972,45.9
4,FEB,1972,44.2
5,FEB,1972,43.6
6,FEB,1972,41.8
7,FEB,1972,41.8
8,FEB,1972,41.8
9,FEB,1972,41.8
10,FEB,1972,40.2
11,FEB,1972,40.1
12,FEB,1972,38.4
13,FEB,1972,38.1
14,FEB,1972,37.6
15,FEB,1972,36.2
16,FEB,1972,35.6
17,FEB,1972,35.6
18,FEB,1972,34.4
19,FEB,1972,33.3
20,FEB,1972,31.4
21,FEB,1972,30.6
22,FEB,1972,31.4
23,FEB,1972,30.4
24,FEB,1972,30.2
25,FEB,1972,29.5
26,FEB,1972,28.4
27,FEB,1972,27.6
28,FEB,1972,27.6
29,FEB,1972,27.5
30,FEB,1972,
31,FEB,1972,
1,MAR,1972,26.6
2,MAR,1972,26.6
3,MAR,1972,26.6
4,MAR,1972,25.8
5,MAR,1972,25.7
6,MAR,1972,25.7
7,MAR,1972,24.3
8,MAR,1972,23.8
9,MAR,1972,24.8
10,MAR,1972,26.8
11,MAR,1972,27.2
12,MAR,1972,27.2
13,MAR,1972,31
14,MAR,1972,46.1
15,MAR,1972,38.7
16,MAR,1972,30.2
17,MAR,1972,27.2
18,MAR,1972,26.2
19,MAR,1972,26.3
20,MAR,1972,26.9
21,MAR,1972,36.2
22,MAR,1972,33.7
23,MAR,1972,27.7
24,MAR,1972,25.8
25,MAR,1972,24
26,MAR,1972,25.5
27,MAR,1972,23.4
28,MAR,1972,23.4
29,MAR,1972,24
30,MAR,1972,33
31,MAR,1972,29.5
1,ABR,1972,25.7
2,ABR,1972,23.9
3,ABR,1972,22.5
4,ABR,1972,22
5,ABR,1972,22
6,ABR,1972,24.4
7,ABR,1972,34.3
8,ABR,1972,44.7
9,ABR,1972,36.3
10,ABR,1972,42
11,ABR,1972,35
12,ABR,1972,33.5
13,ABR,1972,35.2
14,ABR,1972,45.9
15,ABR,1972,38.7
16,ABR,1972,44.3
17,ABR,1972,41.9
18,ABR,1972,70.8
19,ABR,1972,63.7
20,ABR,1972,83.6
21,ABR,1972,115
22,ABR,1972,108
23,ABR,1972,105
24,ABR,1972,106
25,ABR,1972,120
26,ABR,1972,116
27,ABR,1972,106
28,ABR,1972,89.9
29,ABR,1972,100
30,ABR,1972,102
31,ABR,1972,
1,MAY,1972,77.9
2,MAY,1972,97
3,MAY,1972,120
4,MAY,1972,98.5
5,MAY,1972,100
6,MAY,1972,80
7,MAY,1972,77
8,MAY,1972,80
9,MAY,1972,91
10,MAY,1972,115
11,MAY,1972,91.5
12,MAY,1972,99
13,MAY,1972,130
14,MAY,1972,120
15,MAY,1972,96
16,MAY,1972,105
17,MAY,1972,125
18,MAY,1972,150
19,MAY,1972,240
20,MAY,1972,131
21,MAY,1972,170
22,MAY,1972,150
23,MAY,1972,205
24,MAY,1972,182
25,MAY,1972,163
26,MAY,1972,168
27,MAY,1972,210
28,MAY,1972,232
29,MAY,1972,232
30,MAY,1972,185
31,MAY,1972,151
1,JUN,1972,125
2,JUN,1972,118
3,JUN,1972,122
4,JUN,1972,128
5,JUN,1972,208
6,JUN,1972,340
7,JUN,1972,312
8,JUN,1972,208
9,JUN,1972,202
10,JUN,1972,414
11,JUN,1972,514
12,JUN,1972,379
13,JUN,1972,294
14,JUN,1972,263
15,JUN,1972,219
16,JUN,1972,187
17,JUN,1972,165
18,JUN,1972,152
19,JUN,1972,180
20,JUN,1972,161
21,JUN,1972,134
22,JUN,1972,123
23,JUN,1972,115
24,JUN,1972,137
25,JUN,1972,186
26,JUN,1972,184
27,JUN,1972,135
28,JUN,1972,121
29,JUN,1972,114
30,JUN,1972,103
31,JUN,1972,
1,JUL,1972,95.6
2,JUL,1972,98.5
3,JUL,1972,103
4,JUL,1972,98.6
5,JUL,1972,86.2
6,JUL,1972,93.1
7,JUL,1972,91.5
8,JUL,1972,80.3
9,JUL,1972,86.8
10,JUL,1972,97.2
11,JUL,1972,84.8
12,JUL,1972,78.5
13,JUL,1972,72.8
14,JUL,1972,70.2
15,JUL,1972,69.4
16,JUL,1972,67
17,JUL,1972,67
18,JUL,1972,64.3
19,JUL,1972,93.4
20,JUL,1972,146
21,JUL,1972,91.4
22,JUL,1972,96
23,JUL,1972,95.1
24,JUL,1972,109
25,JUL,1972,105
26,JUL,1972,108
27,JUL,1972,127
28,JUL,1972,83.7
29,JUL,1972,74.8
30,JUL,1972,71.9
31,JUL,1972,76.6
1,AGO,1972,74.3
2,AGO,1972,65.9
3,AGO,1972,81.8
4,AGO,1972,94.6
5,AGO,1972,68.4
6,AGO,1972,62.4
7,AGO,1972,69.6
8,AGO,1972,56.7
9,AGO,1972,63.5
10,AGO,1972,70.6
11,AGO,1972,69.9
12,AGO,1972,80.4
13,AGO,1972,97.3
14,AGO,1972,105
15,AGO,1972,115
16,AGO,1972,96.3
17,AGO,1972,261
18,AGO,1972,190
19,AGO,1972,160
20,AGO,1972,217
21,AGO,1972,219
22,AGO,1972,215
23,AGO,1972,266
24,AGO,1972,223
25,AGO,1972,216
26,AGO,1972,255
27,AGO,1972,247
28,AGO,1972,246
29,AGO,1972,215
30,AGO,1972,181
31,AGO,1972,164
1,SET,1972,153
2,SET,1972,155
3,SET,1972,157
4,SET,1972,284
5,SET,1972,223
6,SET,1972,193
7,SET,1972,186
8,SET,1972,160
9,SET,1972,187
10,SET,1972,162
11,SET,1972,144
12,SET,1972,129
13,SET,1972,120
14,SET,1972,129
15,SET,1972,203
16,SET,1972,203
17,SET,1972,195
18,SET,1972,153
19,SET,1972,160
20,SET,1972,143
21,SET,1972,152
22,SET,1972,128
23,SET,1972,145
24,SET,1972,172
25,SET,1972,215
26,SET,1972,224
27,SET,1972,219
28,SET,1972,218
29,SET,1972,309
30,SET,1972,247
31,SET,1972,
1,OCT,1972,277
2,OCT,1972,342
3,OCT,1972,248
4,OCT,1972,211
5,OCT,1972,209
6,OCT,1972,226
7,OCT,1972,238
8,OCT,1972,284
9,OCT,1972,272
10,OCT,1972,234
11,OCT,1972,194
12,OCT,1972,207
13,OCT,1972,249
14,OCT,1972,289
15,OCT,1972,359
16,OCT,1972,331
17,OCT,1972,319
18,OCT,1972,382
19,OCT,1972,379
20,OCT,1972,298
21,OCT,1972,259
22,OCT,1972,264
23,OCT,1972,245
24,OCT,1972,213
25,OCT,1972,236
26,OCT,1972,242
27,OCT,1972,224
28,OCT,1972,251
29,OCT,1972,212
30,OCT,1972,180
31,OCT,1972,226
1,NOV,1972,256
2,NOV,1972,258
3,NOV,1972,222
4,NOV,1972,180
5,NOV,1972,183
6,NOV,1972,171
7,NOV,1972,268
8,NOV,1972,245
9,NOV,1972,247
10,NOV,1972,186
11,NOV,1972,188
12,NOV,1972,226
13,NOV,1972,324
14,NOV,1972,297
15,NOV,1972,267
16,NOV,1972,461
17,NOV,1972,416
18,NOV,1972,297
19,NOV,1972,238
20,NOV,1972,208
21,NOV,1972,188
22,NOV,1972,172
23,NOV,1972,155
24,NOV,1972,142
25,NOV,1972,137
26,NOV,1972,130
27,NOV,1972,125
28,NOV,1972,123
29,NOV,1972,116
30,NOV,1972,105
31,NOV,1972,
1,DIC,1972,99.7
2,DIC,1972,98.1
3,DIC,1972,89.8
4,DIC,1972,86.9
5,DIC,1972,81.8
6,DIC,1972,86.8
7,DIC,1972,91.5
8,DIC,1972,81.5
9,DIC,1972,75
10,DIC,1972,74
11,DIC,1972,74.8
12,DIC,1972,69.9
13,DIC,1972,66
14,DIC,1972,63.6
15,DIC,1972,63.3
16,DIC,1972,60
17,DIC,1972,61.3
18,DIC,1972,66.6
19,DIC,1972,90.7
20,DIC,1972,70.4
21,DIC,1972,131
22,DIC,1972,282
23,DIC,1972,209
24,DIC,1972,197
25,DIC,1972,144
26,DIC,1972,119
27,DIC,1972,105
28,DIC,1972,96.7
29,DIC,1972,84.6
30,DIC,1972,85.2
31,DIC,1972,81.2
1,ENE,1973,76.6
2,ENE,1973,73.9
3,ENE,1973,72.3
4,ENE,1973,69.3
5,ENE,1973,66.5
6,ENE,1973,64.2
7,ENE,1973,62.7
8,ENE,1973,61.2
9,ENE,1973,59.6
10,ENE,1973,63.4
11,ENE,1973,62.1
12,ENE,1973,50.1
13,ENE,1973,74
14,ENE,1973,63.1
15,ENE,1973,61.2
16,ENE,1973,56.7
17,ENE,1973,56
18,ENE,1973,52.5
19,ENE,1973,54.4
20,ENE,1973,53.8
21,ENE,1973,50.4
22,ENE,1973,48.8
23,ENE,1973,46.6
24,ENE,1973,46.5
25,ENE,1973,45.9
26,ENE,1973,44.7
27,ENE,1973,44.2
28,ENE,1973,43
29,ENE,1973,41.3
30,ENE,1973,39.7
31,ENE,1973,39.2
1,FEB,1973,39.2
2,FEB,1973,38.1
3,FEB,1973,37.6
4,FEB,1973,37.1
5,FEB,1973,36.1
6,FEB,1973,35.6
7,FEB,1973,35.6
8,FEB,1973,36.8
9,FEB,1973,37.3
10,FEB,1973,37.6
11,FEB,1973,40.4
12,FEB,1973,36
13,FEB,1973,34
14,FEB,1973,33.5
15,FEB,1973,32.9
16,FEB,1973,31.9
17,FEB,1973,30.9
18,FEB,1973,30
19,FEB,1973,29.5
20,FEB,1973,29
21,FEB,1973,28.1
22,FEB,1973,27.6
23,FEB,1973,27.6
24,FEB,1973,27.4
25,FEB,1973,27.4
26,FEB,1973,26.9
27,FEB,1973,26.5
28,FEB,1973,26.5
29,FEB,1973,
30,FEB,1973,
31,FEB,1973,
1,MAR,1973,26.5
2,MAR,1973,26
3,MAR,1973,26.2
4,MAR,1973,26.6
5,MAR,1973,24
6,MAR,1973,23.9
7,MAR,1973,24
8,MAR,1973,25
9,MAR,1973,23.9
10,MAR,1973,23.9
11,MAR,1973,26.4
12,MAR,1973,29
13,MAR,1973,29
14,MAR,1973,25.1
15,MAR,1973,23.5
16,MAR,1973,22.5
17,MAR,1973,22.2
18,MAR,1973,22.8
19,MAR,1973,22.5
20,MAR,1973,21.9
21,MAR,1973,22.2
22,MAR,1973,26.5
23,MAR,1973,23.8
24,MAR,1973,22
25,MAR,1973,27.2
26,MAR,1973,25.1
27,MAR,1973,22.6
28,MAR,1973,20.6
29,MAR,1973,20.9
30,MAR,1973,20.9
31,MAR,1973,20.6
1,ABR,1973,20.2
2,ABR,1973,19.9
3,ABR,1973,19.9
4,ABR,1973,19.6
5,ABR,1973,19.3
6,ABR,1973,21.2
7,ABR,1973,25.8
8,ABR,1973,22
9,ABR,1973,31.3
10,ABR,1973,42.7
11,ABR,1973,29
12,ABR,1973,30.8
13,ABR,1973,26.1
14,ABR,1973,22.9
15,ABR,1973,21.6
16,ABR,1973,26.5
17,ABR,1973,28.2
18,ABR,1973,42.8
19,ABR,1973,32.3
20,ABR,1973,43
21,ABR,1973,67.7
22,ABR,1973,59
23,ABR,1973,162
24,ABR,1973,67.8
25,ABR,1973,72
26,ABR,1973,81.2
27,ABR,1973,137
28,ABR,1973,72.9
29,ABR,1973,55
30,ABR,1973,47.8
31,ABR,1973,
1,MAY,1973,46.6
2,MAY,1973,40.7
3,MAY,1973,39.2
4,MAY,1973,35.8
5,MAY,1973,36.3
6,MAY,1973,47.5
7,MAY,1973,61.7
8,MAY,1973,50.6
9,MAY,1973,52.7
10,MAY,1973,56.1
11,MAY,1973,52.3
12,MAY,1973,44.6
13,MAY,1973,40.2
14,MAY,1973,41.9
15,MAY,1973,41.4
16,MAY,1973,40.5
17,MAY,1973,40.9
18,MAY,1973,46.1
19,MAY,1973,55.9
20,MAY,1973,94.4
21,MAY,1973,118
22,MAY,1973,111
23,MAY,1973,88.4
24,MAY,1973,102
25,MAY,1973,117
26,MAY,1973,110
27,MAY,1973,167
28,MAY,1973,125
29,MAY,1973,135
30,MAY,1973,168
31,MAY,1973,175
1,JUN,1973,228
2,JUN,1973,334
3,JUN,1973,228
4,JUN,1973,174
5,JUN,1973,180
6,JUN,1973,265
7,JUN,1973,294
8,JUN,1973,200
9,JUN,1973,165
10,JUN,1973,151
11,JUN,1973,209
12,JUN,1973,192
13,JUN,1973,165
14,JUN,1973,172
15,JUN,1973,166
16,JUN,1973,248
17,JUN,1973,264
18,JUN,1973,299
19,JUN,1973,498
20,JUN,1973,508
21,JUN,1973,411
22,JUN,1973,354
23,JUN,1973,362
24,JUN,1973,449
25,JUN,1973,447
26,JUN,1973,501
27,JUN,1973,430
28,JUN,1973,346
29,JUN,1973,316
30,JUN,1973,301
31,JUN,1973,
1,JUL,1973,306
2,JUL,1973,241
3,JUL,1973,210
4,JUL,1973,189
5,JUL,1973,176
6,JUL,1973,157
7,JUL,1973,138
8,JUL,1973,158
9,JUL,1973,165
10,JUL,1973,149
11,JUL,1973,138
12,JUL,1973,133
13,JUL,1973,126
14,JUL,1973,114
15,JUL,1973,114
16,JUL,1973,123
17,JUL,1973,119
18,JUL,1973,248
19,JUL,1973,308
20,JUL,1973,371
21,JUL,1973,857
22,JUL,1973,724
23,JUL,1973,577
24,JUL,1973,544
25,JUL,1973,452
26,JUL,1973,431
27,JUL,1973,497
28,JUL,1973,353
29,JUL,1973,394
30,JUL,1973,332
31,JUL,1973,291
1,AGO,1973,355
2,AGO,1973,368
3,AGO,1973,298
4,AGO,1973,252
5,AGO,1973,256
6,AGO,1973,222
7,AGO,1973,221
8,AGO,1973,194
9,AGO,1973,174
10,AGO,1973,176
11,AGO,1973,172
12,AGO,1973,168
13,AGO,1973,146
14,AGO,1973,136
15,AGO,1973,128
16,AGO,1973,152
17,AGO,1973,173
18,AGO,1973,183
19,AGO,1973,198
20,AGO,1973,236
21,AGO,1973,412
22,AGO,1973,366
23,AGO,1973,348
24,AGO,1973,314
25,AGO,1973,419
26,AGO,1973,536
27,AGO,1973,423
28,AGO,1973,496
29,AGO,1973,2600
30,AGO,1973,1260
31,AGO,1973,756
1,SET,1973,544
2,SET,1973,477
3,SET,1973,727
4,SET,1973,605
5,SET,1973,455
6,SET,1973,385
7,SET,1973,363
8,SET,1973,316
9,SET,1973,263
10,SET,1973,260
11,SET,1973,346
12,SET,1973,337
13,SET,1973,338
14,SET,1973,352
15,SET,1973,362
16,SET,1973,313
17,SET,1973,371
18,SET,1973,426
19,SET,1973,382
20,SET,1973,516
21,SET,1973,499
22,SET,1973,374
23,SET,1973,252
24,SET,1973,324
25,SET,1973,317
26,SET,1973,253
27,SET,1973,379
28,SET,1973,389
29,SET,1973,378
30,SET,1973,338
31,SET,1973,
1,OCT,1973,288
2,OCT,1973,334
3,OCT,1973,321
4,OCT,1973,312
5,OCT,1973,309
6,OCT,1973,344
7,OCT,1973,470
8,OCT,1973,610
9,OCT,1973,680
10,OCT,1973,445
11,OCT,1973,1000
12,OCT,1973,500
13,OCT,1973,430
14,OCT,1973,370
15,OCT,1973,400
16,OCT,1973,650
17,OCT,1973,520
18,OCT,1973,460
19,OCT,1973,415
20,OCT,1973,380
21,OCT,1973,581
22,OCT,1973,748
23,OCT,1973,867
24,OCT,1973,829
25,OCT,1973,810
26,OCT,1973,739
27,OCT,1973,734
28,OCT,1973,540
29,OCT,1973,467
30,OCT,1973,370
31,OCT,1973,320
1,NOV,1973,278
2,NOV,1973,246
3,NOV,1973,224
4,NOV,1973,151
5,NOV,1973,190
6,NOV,1973,164
7,NOV,1973,158
8,NOV,1973,171
9,NOV,1973,176
10,NOV,1973,151
11,NOV,1973,156
12,NOV,1973,148
13,NOV,1973,137
14,NOV,1973,133
15,NOV,1973,149
16,NOV,1973,188
17,NOV,1973,147
18,NOV,1973,154
19,NOV,1973,215
20,NOV,1973,404
21,NOV,1973,262
22,NOV,1973,289
23,NOV,1973,325
24,NOV,1973,250
25,NOV,1973,204
26,NOV,1973,198
27,NOV,1973,185
28,NOV,1973,221
29,NOV,1973,194
30,NOV,1973,181
31,NOV,1973,
1,DIC,1973,159
2,DIC,1973,146
3,DIC,1973,138
4,DIC,1973,130
5,DIC,1973,120
6,DIC,1973,112
7,DIC,1973,115
8,DIC,1973,137
9,DIC,1973,127
10,DIC,1973,120
11,DIC,1973,149
12,DIC,1973,137
13,DIC,1973,157
14,DIC,1973,158
15,DIC,1973,135
16,DIC,1973,122
17,DIC,1973,106
18,DIC,1973,113
19,DIC,1973,108
20,DIC,1973,102
21,DIC,1973,95.4
22,DIC,1973,91.4
23,DIC,1973,87.8
24,DIC,1973,84.6
25,DIC,1973,79.2
26,DIC,1973,77.3
27,DIC,1973,75.2
28,DIC,1973,72.2
29,DIC,1973,72.4
30,DIC,1973,100
31,DIC,1973,115
1,ENE,1974,88.7
2,ENE,1974,86.1
3,ENE,1974,78.8
4,ENE,1974,89
5,ENE,1974,113
6,ENE,1974,81.4
7,ENE,1974,76.5
8,ENE,1974,72.2
9,ENE,1974,70.9
10,ENE,1974,71.2
11,ENE,1974,75.2
12,ENE,1974,94.1
13,ENE,1974,81.1
14,ENE,1974,72.9
15,ENE,1974,67.9
16,ENE,1974,65.3
17,ENE,1974,63.7
18,ENE,1974,61.5
19,ENE,1974,65.1
20,ENE,1974,69.5
21,ENE,1974,65.6
22,ENE,1974,59.3
23,ENE,1974,57.5
24,ENE,1974,57.9
25,ENE,1974,54
26,ENE,1974,55
27,ENE,1974,51.1
28,ENE,1974,50
29,ENE,1974,50
30,ENE,1974,50.9
31,ENE,1974,51.6
1,FEB,1974,58.7
2,FEB,1974,48.6
3,FEB,1974,47.8
4,FEB,1974,49.4
5,FEB,1974,45.7
6,FEB,1974,46.5
7,FEB,1974,43.6
8,FEB,1974,42.4
9,FEB,1974,41.6
10,FEB,1974,41.4
11,FEB,1974,45
12,FEB,1974,43.5
13,FEB,1974,38.7
14,FEB,1974,38.5
15,FEB,1974,37.5
16,FEB,1974,36.6
17,FEB,1974,35.9
18,FEB,1974,35.9
19,FEB,1974,34.1
20,FEB,1974,34.3
21,FEB,1974,33
22,FEB,1974,32.1
23,FEB,1974,31.3
24,FEB,1974,30.6
25,FEB,1974,29.8
26,FEB,1974,29.8
27,FEB,1974,30
28,FEB,1974,29.8
29,FEB,1974,
30,FEB,1974,
31,FEB,1974,
1,MAR,1974,31.3
2,MAR,1974,30.6
3,MAR,1974,30.6
4,MAR,1974,30
5,MAR,1974,29.8
6,MAR,1974,29.8
7,MAR,1974,29.6
8,MAR,1974,29.4
9,MAR,1974,30.8
10,MAR,1974,33.9
11,MAR,1974,33.9
12,MAR,1974,33.6
13,MAR,1974,35.6
14,MAR,1974,33.1
15,MAR,1974,30.9
16,MAR,1974,30.4
17,MAR,1974,29.5
18,MAR,1974,29
19,MAR,1974,30
20,MAR,1974,30.9
21,MAR,1974,29.5
22,MAR,1974,28.9
23,MAR,1974,48.2
24,MAR,1974,34.3
25,MAR,1974,33.1
26,MAR,1974,31.1
27,MAR,1974,29.7
28,MAR,1974,29.6
29,MAR,1974,31.7
30,MAR,1974,31
31,MAR,1974,32.5
1,ABR,1974,30.5
2,ABR,1974,31.2
3,ABR,1974,32.3
4,ABR,1974,34.9
5,ABR,1974,42.1
6,ABR,1974,43.2
7,ABR,1974,34.6
8,ABR,1974,31.8
9,ABR,1974,30.5
10,ABR,1974,30.2
11,ABR,1974,29.9
12,ABR,1974,29.5
13,ABR,1974,29.2
14,ABR,1974,28.9
15,ABR,1974,28.6
16,ABR,1974,35
17,ABR,1974,32
18,ABR,1974,28
19,ABR,1974,28.3
20,ABR,1974,27.6
21,ABR,1974,28.1
22,ABR,1974,66.3
23,ABR,1974,41.8
24,ABR,1974,49.7
25,ABR,1974,36.6
26,ABR,1974,37.4
27,ABR,1974,37
28,ABR,1974,32.9
29,ABR,1974,31.1
30,ABR,1974,36.6
31,ABR,1974,
1,MAY,1974,55.6
2,MAY,1974,43.6
3,MAY,1974,54.9
4,MAY,1974,104
5,MAY,1974,220
6,MAY,1974,152
7,MAY,1974,96
8,MAY,1974,102
9,MAY,1974,102
10,MAY,1974,151
11,MAY,1974,140
12,MAY,1974,140
13,MAY,1974,102
14,MAY,1974,107
15,MAY,1974,182
16,MAY,1974,230
17,MAY,1974,230
18,MAY,1974,202
19,MAY,1974,183
20,MAY,1974,102
21,MAY,1974,160
22,MAY,1974,152
23,MAY,1974,179
24,MAY,1974,238
25,MAY,1974,208
26,MAY,1974,240
27,MAY,1974,202
28,MAY,1974,150
29,MAY,1974,146
30,MAY,1974,241
31,MAY,1974,324
1,JUN,1974,570
2,JUN,1974,460
3,JUN,1974,286
4,JUN,1974,245
5,JUN,1974,210
6,JUN,1974,180
7,JUN,1974,170
8,JUN,1974,156
9,JUN,1974,189
10,JUN,1974,202
11,JUN,1974,272
12,JUN,1974,415
13,JUN,1974,261
14,JUN,1974,245
15,JUN,1974,206
16,JUN,1974,287
17,JUN,1974,332
18,JUN,1974,477
19,JUN,1974,534
20,JUN,1974,361
21,JUN,1974,329
22,JUN,1974,291
23,JUN,1974,264
24,JUN,1974,281
25,JUN,1974,272
26,JUN,1974,360
27,JUN,1974,280
28,JUN,1974,268
29,JUN,1974,221
30,JUN,1974,237
31,JUN,1974,
1,JUL,1974,265
2,JUL,1974,232
3,JUL,1974,196
4,JUL,1974,182
5,JUL,1974,160
6,JUL,1974,145
7,JUL,1974,146
8,JUL,1974,143
9,JUL,1974,148
10,JUL,1974,129
11,JUL,1974,158
12,JUL,1974,227
13,JUL,1974,217
14,JUL,1974,186
15,JUL,1974,197
16,JUL,1974,196
17,JUL,1974,162
18,JUL,1974,177
19,JUL,1974,147
20,JUL,1974,172
21,JUL,1974,235
22,JUL,1974,199
23,JUL,1974,162
24,JUL,1974,143
25,JUL,1974,146
26,JUL,1974,170
27,JUL,1974,134
28,JUL,1974,203
29,JUL,1974,145
30,JUL,1974,159
31,JUL,1974,141
1,AGO,1974,145
2,AGO,1974,290
3,AGO,1974,242
4,AGO,1974,186
5,AGO,1974,155
6,AGO,1974,147
7,AGO,1974,141
8,AGO,1974,129
9,AGO,1974,121
10,AGO,1974,167
11,AGO,1974,278
12,AGO,1974,293
13,AGO,1974,289
14,AGO,1974,235
15,AGO,1974,226
16,AGO,1974,182
17,AGO,1974,164
18,AGO,1974,149
19,AGO,1974,141
20,AGO,1974,171
21,AGO,1974,189
22,AGO,1974,165
23,AGO,1974,329
24,AGO,1974,540
25,AGO,1974,308
26,AGO,1974,294
27,AGO,1974,251
28,AGO,1974,356
29,AGO,1974,347
30,AGO,1974,291
31,AGO,1974,391
1,SET,1974,393
2,SET,1974,304
3,SET,1974,290
4,SET,1974,251
5,SET,1974,283
6,SET,1974,342
7,SET,1974,237
8,SET,1974,296
9,SET,1974,448
10,SET,1974,361
11,SET,1974,367
12,SET,1974,380
13,SET,1974,290
14,SET,1974,409
15,SET,1974,574
16,SET,1974,411
17,SET,1974,342
18,SET,1974,395
19,SET,1974,516
20,SET,1974,441
21,SET,1974,369
22,SET,1974,464
23,SET,1974,614
24,SET,1974,435
25,SET,1974,418
26,SET,1974,426
27,SET,1974,405
28,SET,1974,410
29,SET,1974,404
30,SET,1974,380
31,SET,1974,
1,OCT,1974,570
2,OCT,1974,570
3,OCT,1974,790
4,OCT,1974,710
5,OCT,1974,840
6,OCT,1974,860
7,OCT,1974,900
8,OCT,1974,998
9,OCT,1974,1010
10,OCT,1974,710
11,OCT,1974,590
12,OCT,1974,437
13,OCT,1974,402
14,OCT,1974,399
15,OCT,1974,353
16,OCT,1974,340
17,OCT,1974,342
18,OCT,1974,379
19,OCT,1974,616
20,OCT,1974,1150
21,OCT,1974,707
22,OCT,1974,520
23,OCT,1974,459
24,OCT,1974,512
25,OCT,1974,580
26,OCT,1974,798
27,OCT,1974,889
28,OCT,1974,914
29,OCT,1974,955
30,OCT,1974,804
31,OCT,1974,692
1,NOV,1974,661
2,NOV,1974,629
3,NOV,1974,659
4,NOV,1974,562
5,NOV,1974,505
6,NOV,1974,469
7,NOV,1974,395
8,NOV,1974,351
9,NOV,1974,376
10,NOV,1974,364
11,NOV,1974,555
12,NOV,1974,398
13,NOV,1974,291
14,NOV,1974,260
15,NOV,1974,237
16,NOV,1974,215
17,NOV,1974,200
18,NOV,1974,191
19,NOV,1974,185
20,NOV,1974,186
21,NOV,1974,169
22,NOV,1974,175
23,NOV,1974,174
24,NOV,1974,151
25,NOV,1974,149
26,NOV,1974,168
27,NOV,1974,151
28,NOV,1974,139
29,NOV,1974,133
30,NOV,1974,127
31,NOV,1974,
1,DIC,1974,124
2,DIC,1974,148
3,DIC,1974,133
4,DIC,1974,115
5,DIC,1974,108
6,DIC,1974,101
7,DIC,1974,94.4
8,DIC,1974,91.2
9,DIC,1974,88.1
10,DIC,1974,83.6
11,DIC,1974,80.7
12,DIC,1974,17.8
13,DIC,1974,75
14,DIC,1974,72.2
15,DIC,1974,69.5
16,DIC,1974,68.2
17,DIC,1974,68.2
18,DIC,1974,64.3
19,DIC,1974,61.8
20,DIC,1974,60.5
21,DIC,1974,59.3
22,DIC,1974,56.9
23,DIC,1974,55.7
24,DIC,1974,54.6
25,DIC,1974,53.4
26,DIC,1974,52.3
27,DIC,1974,50
28,DIC,1974,48.9
29,DIC,1974,47.8
30,DIC,1974,46.8
31,DIC,1974,45.7
1,ENE,1975,45.7
2,ENE,1975,51.1
3,ENE,1975,50.3
4,ENE,1975,47.8
5,ENE,1975,45.4
6,ENE,1975,45.4
7,ENE,1975,43.6
8,ENE,1975,41.6
9,ENE,1975,41.6
10,ENE,1975,40.6
11,ENE,1975,39.7
12,ENE,1975,39.7
13,ENE,1975,40.6
14,ENE,1975,40.6
15,ENE,1975,40.6
16,ENE,1975,41.6
17,ENE,1975,40.6
18,ENE,1975,40.6
19,ENE,1975,40.6
20,ENE,1975,46
21,ENE,1975,58.4
22,ENE,1975,46.8
23,ENE,1975,41.6
24,ENE,1975,39.7
25,ENE,1975,41.8
26,ENE,1975,45
27,ENE,1975,41
28,ENE,1975,38
29,ENE,1975,34.1
30,ENE,1975,34.1
31,ENE,1975,34.1
1,FEB,1975,34.1
2,FEB,1975,34.1
3,FEB,1975,34.1
4,FEB,1975,35.9
5,FEB,1975,35
6,FEB,1975,37.8
7,FEB,1975,36.8
8,FEB,1975,35.9
9,FEB,1975,33.2
10,FEB,1975,32.3
11,FEB,1975,32
12,FEB,1975,31.5
13,FEB,1975,29
14,FEB,1975,29
15,FEB,1975,28.2
16,FEB,1975,28.2
17,FEB,1975,27.4
18,FEB,1975,27.4
19,FEB,1975,28.2
20,FEB,1975,29.4
21,FEB,1975,30.6
22,FEB,1975,28.2
23,FEB,1975,26.5
24,FEB,1975,25.9
25,FEB,1975,26.6
26,FEB,1975,27.9
27,FEB,1975,29.8
28,FEB,1975,31.5
29,FEB,1975,
30,FEB,1975,
31,FEB,1975,
1,MAR,1975,33.2
2,MAR,1975,36.3
3,MAR,1975,33.7
4,MAR,1975,37.7
5,MAR,1975,47.3
6,MAR,1975,46.2
7,MAR,1975,37
8,MAR,1975,32.5
9,MAR,1975,29
10,MAR,1975,29
11,MAR,1975,28.5
12,MAR,1975,28.5
13,MAR,1975,33.5
14,MAR,1975,31.5
15,MAR,1975,28.2
16,MAR,1975,25.9
17,MAR,1975,25.1
